40286,1
65141,1
42439,1
48634,1
71663,1
69453,1
54162,1
2405,1
63965,1
48068,1
55792,1
36190,1
65305,1
38485,1
73300,1
18083,1
41064,1
21425,1
40348,1
24589,1
46252,1
17543,1
8548,1
50265,1
17284,1
33232,1
20237,1
21096,1
52789,1
43399,1
68755,1
59644,1
75620,1
22807,1
58691,1
76979,1
65053,1
33763,1
3326,1
20435,1
38225,1
6408,1
16729,1
37981,1
47049,1
38924,1
16850,1
22483,1
29715,1
3620,1
21276,1
58969,0
71030,1
39984,1
25748,1
65806,0
55889,0
8624,1
29247,1
63250,1
49431,1
23187,1
65571,1
14875,1
37482,1
35157,1
4329,1
75081,1
7365,1
36020,1
13240,1
72934,1
45301,1
24710,1
7897,1
36169,1
18851,1
32501,1
6668,1
46494,1
26759,1
556,1
67188,1
26506,1
12522,1
44814,0
64101,1
70482,1
45927,1
28927,1
15800,1
38343,1
47094,1
32722,1
4038,1
32355,1
71970,0
54157,1
17836,1
22516,1
753,1
28343,1
1554,1
8336,1
29924,1
35370,1
56251,0
4665,1
9144,1
77160,1
14113,1
33854,1
69689,1
36756,1
1859,1
47076,1
19485,1
43218,1
59978,1
14746,1
50834,1
10634,1
23496,0
8816,1
46700,1
65610,1
42333,1
52615,1
55233,1
79720,1
67887,1
41770,1
13851,1
42542,1
19023,1
20881,1
3187,1
47471,0
19148,1
60543,1
44995,1
61796,1
45223,1
45919,1
65547,1
3018,1
56253,1
74774,1
17082,1
33169,1
26004,1
29171,1
39391,1
10361,1
8856,1
73499,0
4250,1
76010,1
36152,1
53170,1
50884,1
55873,1
6077,1
47581,1
33901,1
19779,1
47589,1
50930,1
70465,1
24502,1
19408,1
12642,1
53470,1
11372,0
79236,1
53065,1
15718,1
73504,1
65011,1
989,1
59256,1
67121,1
2360,1
19333,1
77384,1
19518,1
23,1
34944,1
2069,1
16618,1
65413,1
64442,1
4967,1
62332,1
45443,1
29802,1
57329,1
68017,1
68654,1
37492,1
15513,1
41846,1
42825,1
23159,1
11555,1
54360,1
45747,1
33393,1
35870,1
14089,1
72973,1
11021,1
48988,1
75547,1
62576,1
14258,1
73917,1
68286,1
75261,1
51043,1
9332,1
52116,1
6966,1
41258,1
69922,1
43076,1
19635,1
13652,1
78920,1
11595,1
30703,1
3767,1
60784,1
14876,1
49848,1
60423,1
5622,1
38631,1
55576,1
54876,1
61594,1
51415,1
50941,1
75355,1
19336,1
32611,1
41775,1
27271,1
47310,1
46634,1
71047,1
72996,1
44550,1
61108,1
22106,1
42690,1
5995,1
61778,1
72923,1
15978,1
74260,1
59429,1
63296,1
34082,1
2014,1
22742,1
73742,1
6233,1
9450,1
50126,1
7326,1
10458,1
53771,1
18835,0
71859,1
50885,1
60680,1
7833,1
5447,1
73626,1
53387,1
21134,1
30572,1
43850,1
54127,1
74393,1
11077,1
3353,1
73674,1
69630,1
67769,1
22964,1
8137,1
74483,1
63311,1
21175,1
16072,1
60337,0
73278,1
11838,1
57838,1
3873,1
45559,1
49937,1
36114,1
55087,1
6407,1
41685,1
46414,1
19549,1
72221,1
57754,1
64698,1
73666,1
74655,1
61283,1
33833,1
57725,1
32660,1
55103,1
32805,1
17852,1
5440,1
67595,1
30750,1
57508,1
26551,1
63201,1
8313,1
18241,1
16613,1
50868,1
41779,1
60734,1
24120,1
57978,1
26470,1
17739,1
57029,1
35991,1
71962,1
17045,1
47146,1
46676,1
74940,1
27092,1
56892,1
53162,0
22110,1
31180,1
28718,1
29699,1
27527,1
39982,0
76952,1
52281,1
61614,1
49482,1
14764,1
13679,1
39570,1
27596,1
75719,1
30029,0
16266,1
65986,1
16914,1
49048,1
61280,1
43743,1
59293,1
54468,0
29503,1
9476,1
7728,1
45067,1
37840,1
17331,1
77664,1
2335,0
36614,1
74413,1
35229,1
30065,1
31059,0
3431,1
5210,1
69546,1
48293,1
73207,1
19377,1
68872,1
61595,1
4604,1
37960,1
18767,1
7411,1
32000,1
38090,1
72046,1
45703,1
12855,1
33108,0
62649,1
58008,0
65936,1
77113,1
77229,1
22121,1
42788,1
35812,1
69019,1
10533,1
12974,1
62262,1
76594,1
76833,1
50202,1
8739,1
52787,1
51802,0
56095,1
17736,1
57306,1
78125,1
70493,1
51202,1
6637,1
35882,1
70953,1
17975,1
49116,1
67166,1
28947,1
17506,1
44639,1
8692,0
74144,1
41666,1
73747,1
75685,1
41674,1
13940,0
13892,1
13002,0
54683,1
17620,1
25446,1
67313,1
4120,1
28115,0
25046,1
70604,1
73888,1
46071,1
69009,1
3150,1
41709,1
22346,1
73360,1
24684,1
26169,1
31769,1
21532,0
70153,1
64772,1
28016,1
33735,1
43589,1
73614,1
24366,1
36045,1
9438,1
64064,1
38308,1
6158,1
49491,1
76734,0
75058,1
18854,1
227,1
40090,1
15994,1
59190,1
34688,1
59419,1
66676,1
14737,1
19813,1
28510,1
29028,1
69605,1
24069,1
39063,1
50274,1
6621,0
29815,1
23477,1
68720,1
17819,0
3854,1
23037,1
9141,1
462,1
53687,1
62643,1
52492,1
31703,1
47505,1
26331,1
43292,1
8077,1
66464,1
6810,1
24235,1
66058,1
65131,1
47141,1
51223,1
33932,1
59734,1
24595,1
50374,1
38024,1
15308,1
35757,1
6904,1
56686,1
30793,0
38325,1
15862,1
9646,1
58320,0
70307,1
56725,1
28456,1
72284,1
23263,1
54220,1
2096,1
13588,1
24012,1
31840,1
24968,1
68395,1
74499,1
20234,1
55307,1
51076,1
65757,1
35935,1
47211,1
72142,1
76186,1
31356,1
3950,1
77495,1
34319,1
51849,1
42841,1
10848,1
509,1
61138,1
23419,1
803,1
71032,1
66100,1
40953,1
1229,0
54738,1
2708,1
15912,1
14564,1
10873,1
22560,1
40285,1
1635,1
23775,1
539,1
48614,1
69083,1
54266,0
15132,1
48057,1
53683,1
63415,1
71598,0
2682,1
77430,1
79307,1
13040,1
11739,1
10069,1
66875,1
64674,1
41749,1
32606,1
22681,1
61013,1
45880,1
64731,1
53152,1
37810,1
8616,0
65774,1
46517,1
25668,0
20195,1
34007,1
61662,1
34745,1
62617,1
5663,1
50190,1
54725,1
30821,1
50615,1
17138,0
57419,1
29590,1
39106,1
11891,1
66578,1
77938,1
28151,1
79283,1
21167,1
69024,1
12294,1
78807,1
71535,1
18015,1
8445,1
35117,0
29778,1
48050,1
30329,1
2814,0
5154,1
18455,1
55110,1
65543,1
3007,1
63759,1
18172,1
78371,0
62392,1
59588,1
29025,0
38741,1
77208,1
64061,1
66609,1
48630,1
25900,1
52833,1
60703,1
26042,1
20976,1
45383,0
47305,1
10024,1
1426,1
16415,1
63436,1
1185,1
22342,1
76220,1
25843,1
14112,1
70595,1
64055,1
3984,0
65031,1
427,1
25241,1
13422,1
57517,1
78326,1
63747,1
44044,1
61648,0
28893,1
57555,1
36140,0
57401,1
30627,1
31046,1
79509,1
52822,0
19700,1
16444,1
29421,1
52528,1
6417,1
70592,1
10839,1
27490,1
10627,1
72312,1
55999,1
69686,1
60626,1
15716,1
62044,1
11742,1
5854,1
62529,1
45251,1
69048,1
20928,1
54304,1
30199,1
68844,1
53658,1
60821,1
6598,1
35144,1
56361,1
69799,1
27770,0
46812,1
59637,1
6476,0
21194,1
18121,1
66595,1
52585,1
31674,1
33568,1
8592,1
2671,1
59904,1
18771,1
15203,1
19050,1
71619,1
66261,1
64086,1
20486,1
54403,1
57877,1
6523,1
39806,1
48533,0
1011,1
41311,1
55614,1
12226,1
40550,1
63598,1
71020,1
53253,1
60114,1
6557,1
38521,1
27327,1
71045,1
13005,1
74755,1
62002,1
27709,1
71119,1
75334,1
5560,1
46832,0
74168,1
45015,1
19544,1
65104,1
8762,1
61840,1
61360,1
41296,1
61432,1
28952,1
68965,1
21222,1
54664,1
45399,0
9830,1
45864,1
67789,1
70287,1
65500,1
26776,1
52011,0
30342,1
11361,1
40816,1
72861,1
13096,1
21562,1
53386,1
72671,1
2388,1
1799,1
16828,0
34503,1
29208,1
76214,1
31957,1
24686,1
31447,1
76662,1
34238,1
53899,1
13500,1
47288,1
8539,1
41864,1
69796,1
10448,1
54012,1
8691,1
54686,1
3253,1
52548,1
7469,1
574,1
46434,1
70851,1
40662,1
39989,1
38301,1
17320,1
13245,1
54121,1
18938,1
15705,1
20138,0
64786,1
62771,1
32962,1
48442,1
7544,1
18444,1
29073,1
5407,1
75076,1
32364,1
22599,1
31441,1
361,1
480,1
12406,1
51628,1
43638,1
26864,1
6075,1
15672,1
26198,1
3727,1
27522,1
17910,1
37785,1
60238,1
36005,1
62804,1
3189,1
5906,1
5083,1
73772,1
76104,1
749,1
52715,1
15107,0
77274,1
54555,1
65533,1
4684,1
65946,1
23402,1
78579,1
42642,1
60180,1
68337,1
45921,1
61748,1
19435,1
14023,1
39607,1
50654,0
40526,1
51072,1
78120,1
33933,1
12386,1
22511,1
15668,1
36885,1
55797,1
29706,1
31242,1
36433,1
78167,1
13416,1
41687,1
10772,1
69077,1
38234,1
14462,0
54611,1
39924,1
18026,1
13581,1
60170,0
70769,1
5611,1
75713,1
71878,1
62081,1
20653,1
58958,1
41374,1
72347,1
31023,0
53133,1
45157,1
70390,1
57790,1
53313,1
23095,1
22248,1
36704,1
49219,1
66786,0
50970,1
50180,1
29448,1
74546,1
10076,1
38305,1
33493,1
66051,1
31597,1
74209,1
18798,1
29078,1
56878,1
41575,1
10272,1
74997,1
58842,1
1186,1
6124,0
49235,1
50591,1
21476,1
13461,1
66536,1
43517,1
47942,1
10855,1
2732,1
23171,1
24553,1
51257,1
53076,1
62801,0
55742,1
19127,1
74551,1
4216,1
53087,1
48454,1
6065,1
55189,1
64141,1
68940,1
3441,1
29538,1
46982,1
29949,1
34830,1
48623,1
14338,1
2724,1
6009,1
8465,1
17324,1
27025,1
13712,1
13376,1
62861,1
79347,1
39852,1
63094,1
8534,0
49186,1
38237,1
13811,1
10510,0
79360,0
73960,1
27698,0
60849,1
53907,1
7447,1
28789,1
18969,1
56525,1
37923,1
4728,1
42320,0
10576,1
28357,1
30866,1
53121,1
17566,1
22093,1
35004,1
3981,1
76781,1
49795,0
6695,1
49862,0
64749,1
73912,1
68814,1
39939,1
45872,1
50007,1
17103,1
11459,1
9214,1
50685,1
36988,1
59472,1
73251,1
35908,1
32234,1
9529,1
62086,1
12554,1
31547,1
73703,1
3933,1
388,1
19406,1
13682,0
32353,1
2973,1
17749,1
19276,1
61420,1
7825,1
12327,1
21737,1
4618,1
39649,1
63755,1
41726,1
42028,1
36230,1
34779,1
78242,1
6704,1
188,1
15777,1
1352,1
65526,1
22698,1
21223,1
30433,1
37455,1
9711,0
30141,1
79246,0
14986,1
18637,1
53582,1
89,1
3918,1
14755,1
12998,1
53865,0
196,1
73465,1
38003,0
12436,1
75842,1
28762,1
43720,1
40137,1
1543,1
78200,1
32539,1
61836,1
72916,1
41782,1
15952,1
67981,1
76562,1
44863,1
12203,1
46182,1
3894,1
77864,1
50201,1
1379,1
30787,1
71392,1
55582,1
68495,0
45018,0
45850,1
34259,1
67824,1
60536,1
66572,1
30074,0
29368,1
36687,1
75436,1
40396,1
71518,1
3720,1
14396,1
59885,1
62958,1
56540,1
76024,1
74128,1
7506,1
10851,0
23877,0
52835,1
51111,1
6601,1
43213,0
63196,1
12884,1
71167,1
32283,1
17933,1
76019,1
11721,1
5677,1
51743,1
8934,1
78266,1
30161,1
23319,1
50971,1
71887,1
57431,1
44397,1
38893,1
55279,1
16655,1
28835,1
72624,1
57013,0
15787,0
78213,0
54102,1
14403,1
78459,1
29679,1
53812,1
12993,1
30989,1
34959,1
11825,1
54537,1
21796,1
74246,1
17863,1
47142,1
77655,1
54588,1
69820,1
12541,1
67240,0
70249,1
75921,1
50116,1
53944,1
61040,1
79484,1
72467,1
55142,1
38771,1
6705,1
1522,1
51912,1
8005,1
40329,1
35697,1
37041,1
26462,1
79174,1
32605,1
69755,1
42387,1
74661,1
2619,1
11732,0
10121,1
39659,1
723,1
66553,1
16611,1
29684,1
28560,1
29743,1
5529,1
71006,0
65712,1
56351,1
26721,1
42863,1
35440,1
59145,0
71354,1
33801,1
70154,1
21760,1
1945,1
18915,1
10443,1
111,0
77820,1
63916,1
66796,1
76372,1
52327,1
7831,1
24991,1
25818,0
27359,1
35596,1
70359,1
65846,1
59385,0
72696,1
9803,1
57702,1
25643,1
36601,1
46777,1
21799,1
58329,1
18928,1
76403,1
32898,1
28825,1
4947,1
18891,1
49364,1
11036,1
73405,1
36492,1
24625,0
25598,0
46536,1
76313,1
10969,1
8729,1
14301,1
57509,1
50741,1
42303,1
18747,1
36283,1
14039,1
34330,0
78902,1
21812,1
46485,1
12668,1
57139,1
2751,1
25687,1
78112,1
50130,1
32893,1
48081,1
14725,1
11841,1
27340,1
65653,1
52234,1
20882,1
49812,1
49157,1
23011,1
77753,1
65412,1
36044,1
22652,1
22801,1
7135,0
79542,1
3083,1
55987,1
58109,1
75024,1
65358,1
61543,1
38074,1
34972,1
40908,1
60930,1
11314,1
75361,1
4603,0
2796,1
32647,1
22049,1
73653,1
24317,1
13485,1
44437,1
40697,1
66158,1
8901,1
24747,1
19567,1
47452,1
36507,1
63982,1
36132,1
51729,1
43125,1
4003,1
49238,1
20789,1
30493,1
76796,1
1819,1
67545,1
61832,1
21424,1
48121,1
50104,1
48256,1
31707,1
36048,1
41660,1
7302,1
76518,1
60299,1
30777,1
11336,1
29044,1
40075,1
25440,1
77521,1
13290,1
64668,1
33709,1
13408,1
18890,1
11852,1
64352,1
36282,1
21536,1
25253,1
55813,1
16416,1
3913,1
51361,1
38617,1
48629,1
76606,1
66382,1
32548,1
63026,1
71269,1
51234,1
16476,1
17531,1
18197,1
31607,1
11373,1
72204,1
71721,1
34929,1
11765,1
54951,1
34182,1
25601,1
10889,1
26541,1
10810,1
22663,1
42761,1
6474,1
14100,1
70435,1
291,1
59804,1
50400,1
11403,1
568,1
51022,1
62021,1
17259,1
36532,1
20218,1
64372,1
74961,1
72612,0
8059,1
22372,1
75587,1
73722,1
21056,1
22376,1
2323,1
54530,1
8109,1
36937,1
21458,1
24693,1
49678,1
19908,1
50928,1
61667,1
46662,1
22287,0
75388,1
45489,1
2714,1
11928,1
77688,1
29864,1
51178,1
46572,1
10165,1
60385,1
13348,1
48746,1
24791,1
33873,1
25034,1
57438,1
39496,1
46214,1
58953,1
54063,1
41478,1
76516,1
70875,1
17378,1
5890,1
79722,1
63933,0
53015,1
56157,1
54709,1
51358,1
66168,1
192,1
59492,1
55567,1
77126,1
31173,1
40518,1
28860,1
56596,1
68095,1
19522,1
45123,0
17829,1
33005,1
41647,1
78536,1
26614,1
32310,1
23523,1
66413,1
42931,1
22861,1
54500,1
8853,1
63581,1
19197,0
39654,1
5698,1
50871,1
28474,1
41183,1
48325,1
28100,1
46659,1
11759,1
71649,1
9223,1
62578,1
27028,1
35220,1
47895,1
13114,1
71760,1
1036,1
23515,1
21706,1
50479,1
39833,1
19718,1
19668,1
25680,0
37305,1
64806,1
29361,1
10127,1
23915,1
44565,1
61647,1
62618,1
32339,1
20698,1
457,1
22780,1
42422,1
8335,1
36457,1
52545,1
41764,1
18372,1
77814,1
7429,1
62778,1
48575,1
53055,1
9890,1
44854,1
1578,1
53983,1
38067,1
47033,1
42830,1
24416,1
5999,1
40642,1
46426,1
61767,1
53911,1
54931,1
6504,1
51070,1
26536,0
49114,1
73593,1
801,1
31871,1
24243,1
36586,1
50419,1
57759,1
73910,1
58807,1
23372,1
21160,1
24212,1
5466,1
51888,1
36860,1
56156,1
39717,1
45400,1
10582,1
34329,1
714,1
10537,1
38439,1
51906,1
3866,1
3406,1
53832,1
53938,1
41517,1
71176,1
39697,1
48481,1
62883,1
76134,0
36059,1
37467,0
18160,1
56492,1
8047,1
57667,1
74849,1
11182,1
47845,1
79485,1
63496,1
2061,1
19575,1
23248,1
58728,1
58333,1
897,1
2066,1
32002,1
75780,1
27386,1
2890,1
2687,0
21,1
68826,1
58009,1
33130,0
77287,1
23798,1
64729,1
14292,0
53712,1
30540,1
43676,1
40374,1
629,1
14491,1
77587,1
76363,1
65470,1
42811,1
5534,1
57861,1
41433,0
34635,1
41024,1
32138,1
32249,1
60071,1
26813,1
74429,1
5968,1
151,1
61295,1
41234,1
29678,0
60887,1
4363,1
7098,1
50828,1
76351,1
7867,1
76803,1
48506,1
66968,1
10949,1
21751,1
1160,1
20048,1
73281,1
36330,1
35716,1
71289,1
7735,1
58998,1
46047,1
24197,1
51275,1
54479,1
24962,1
43943,1
28969,1
33578,1
78030,1
16642,1
17735,1
6497,1
53533,1
15387,1
33286,1
13968,1
51423,0
52809,1
11413,1
50041,1
17244,1
22073,1
68100,1
29454,1
37252,1
57644,1
62981,1
15907,1
70133,1
21929,1
13535,1
18359,1
46086,1
74467,1
19048,1
48324,0
29376,1
8694,1
70688,1
47014,1
70860,1
49000,1
34566,1
33717,1
9891,1
30881,1
32620,1
50520,1
33661,1
12232,1
43738,1
56425,1
71478,0
44171,1
2738,1
78118,1
44743,1
6674,1
22903,1
56863,1
49723,1
73091,1
67579,1
68516,0
36778,1
31073,1
36736,1
55259,1
16144,1
35807,1
46490,1
58834,1
63261,1
39181,1
660,1
7281,1
65425,1
6192,1
70220,1
79294,1
16962,1
51731,1
2597,1
36577,1
69789,1
48688,1
35813,1
75327,1
58555,1
73001,1
73223,1
55157,1
33434,1
76535,1
52927,1
7394,1
51761,1
9111,1
56730,1
76888,1
69284,1
71148,1
39656,1
49851,1
75084,1
6811,1
59796,1
26577,1
41344,1
7841,1
71708,0
50087,0
275,1
28327,1
15874,1
15486,1
69367,1
34096,0
37415,1
8290,1
48834,1
29727,1
76365,1
48636,1
14233,1
3045,1
77299,1
5463,1
24388,1
35746,1
31895,1
4016,1
70790,1
34095,1
11559,1
53199,1
59940,1
51660,1
30345,1
21034,1
17458,1
12793,1
13309,1
25401,1
69218,1
41025,1
15843,1
47661,1
17947,1
32823,1
20314,1
36126,1
3793,1
50736,1
51249,1
78214,1
41682,1
65296,1
76342,1
66345,0
9087,1
1728,1
58906,1
63936,1
31249,1
27073,1
76150,1
6758,1
30457,1
56346,1
52210,1
60759,1
50436,1
3276,1
33986,1
61489,1
76737,1
10945,1
12142,1
60374,0
69819,1
39708,1
18376,0
67309,1
61754,1
55077,1
2479,1
27908,1
40019,1
1742,1
72754,1
51600,1
10708,0
26769,1
23602,1
55428,1
3053,1
26485,1
46391,1
41969,1
54912,1
7225,1
11696,1
21328,1
10759,1
68342,1
61384,1
22828,1
63717,1
5880,1
35727,1
71466,1
7416,1
52239,1
26740,1
67070,1
14183,1
5099,1
1702,1
53447,1
62388,1
13483,1
34672,1
25887,1
52498,1
49333,1
49199,1
4109,1
62277,1
962,1
78150,1
19119,1
68841,1
38124,1
73338,1
65055,1
36595,1
2034,1
46742,1
32896,1
1369,1
70392,1
18442,1
707,1
39612,1
15554,1
68953,1
44629,1
1910,1
6996,1
29867,1
40483,1
18356,1
4385,0
43352,1
13153,1
42759,1
75963,1
41450,1
61656,1
78305,1
22354,1
59382,1
11450,1
20927,1
67050,1
434,1
31081,1
2059,1
51046,1
13345,1
27448,1
32239,1
18753,1
41794,1
41821,1
49050,1
57244,1
78985,1
58894,1
10513,1
4164,1
30693,1
33757,1
53268,1
69086,1
16392,0
14712,1
41086,1
3315,1
60975,1
25272,1
62822,1
64376,1
29191,1
32296,1
46474,0
8768,1
49288,1
28325,1
14435,1
76031,1
68778,1
64270,1
75758,1
1226,1
64481,1
19585,1
72928,1
70169,1
7017,1
42436,1
15298,1
65237,1
61877,1
2853,1
60838,1
15313,1
53523,1
44692,1
26452,1
42169,1
5161,1
77194,1
31385,1
60712,1
69771,1
45129,1
3817,1
26956,1
18889,1
54160,1
72545,1
34174,1
51934,1
725,1
60870,1
66521,1
71882,1
51857,1
17561,1
72484,1
6099,1
78952,1
37180,0
74105,1
71040,1
44822,1
63957,1
8545,0
10071,1
44028,1
68182,1
24354,1
29097,1
1970,1
57170,1
68759,1
68302,1
70868,1
77873,1
27441,1
75666,1
47859,1
74233,1
26011,1
12779,1
26226,0
15854,1
66576,1
44867,1
71528,1
48517,1
66319,1
11379,1
25525,1
12712,1
12539,1
73441,1
57131,1
65268,1
71773,1
70049,1
52458,1
2080,1
66371,1
2108,1
2850,1
51997,1
47586,1
55861,1
54150,1
39385,1
79380,1
43386,1
28130,1
39823,1
9466,1
45050,1
50523,1
57597,1
34291,1
58312,1
71774,1
75793,1
41240,1
79782,1
68125,1
53561,1
3029,1
38792,1
46607,1
24252,1
11245,1
76839,1
35869,1
43194,1
63855,1
75515,1
25078,0
27651,1
41231,0
41265,1
64511,1
21825,1
42017,1
13112,1
20993,1
79240,1
76903,1
10104,1
43485,1
41788,1
23309,1
66312,1
10437,1
50222,1
31271,1
30044,1
6934,1
42615,1
4550,1
12511,1
58175,1
52426,1
25470,1
49653,1
64395,1
15506,1
49822,1
48846,1
4330,1
16786,1
14161,1
55596,1
32278,1
22366,1
11576,1
39113,1
35912,1
69978,1
11120,1
35621,1
63793,1
17026,1
9456,0
72237,1
18647,1
22991,1
24270,1
3504,1
48259,1
31942,1
33122,1
6762,0
36821,1
7607,1
15135,1
62092,1
54839,1
47417,1
10953,1
42722,1
40392,1
45821,1
48687,1
60451,0
27956,1
43653,1
4654,1
13249,1
61230,1
1843,1
76121,1
73365,1
52324,1
78350,1
10731,1
42812,1
72216,1
55224,1
31690,1
58567,1
63578,1
15341,1
39580,1
6296,1
39348,1
12029,1
60861,1
7181,1
52222,1
1335,1
74212,1
35889,1
18692,1
11331,1
25438,1
45426,1
19610,1
1525,1
38281,1
68876,0
37483,1
28263,1
28721,1
60250,1
18515,1
56641,1
57112,1
40071,1
27027,1
52399,1
18677,1
32791,1
76912,1
50246,1
44789,0
22160,1
37694,1
74517,1
6439,1
160,1
51905,1
50082,1
21615,1
60916,1
72887,1
31167,1
67782,1
51310,1
12944,1
56873,1
13303,1
67912,1
61563,1
40194,1
44127,1
74184,1
69467,1
63007,1
79009,1
64,1
10134,1
44207,1
51556,1
10408,1
8599,1
71946,1
19121,0
49927,1
77986,0
33429,1
68160,1
71496,1
48085,1
23715,1
28786,1
48882,1
62892,1
56086,0
39406,0
78348,1
17645,1
29869,1
55739,1
27229,1
49395,1
77878,1
9780,1
56935,1
47775,1
48901,1
77096,1
15335,1
24176,1
36380,1
14250,1
14070,1
45818,1
74572,1
79783,1
27691,1
60163,1
48225,1
55207,1
66726,1
30038,1
17991,1
31580,1
55043,1
35062,1
21018,1
51477,1
11679,1
59884,1
56947,1
33161,1
12655,1
35374,1
10853,1
11884,1
48452,1
63317,1
63568,1
61429,1
26237,1
48621,1
419,1
10368,1
60610,1
685,1
6347,1
42175,1
34610,1
10045,1
66148,1
12422,1
42728,1
62367,1
63961,1
78356,1
44623,1
7118,0
43014,1
22637,1
10563,1
79375,1
5832,0
18888,1
7534,1
44817,1
48607,1
30324,1
50377,1
38061,1
38901,1
14064,1
70979,1
13335,1
51152,1
18349,1
51180,1
63701,1
16683,1
6346,1
38390,1
21364,1
75113,1
1013,1
71578,1
74482,1
76553,1
48027,1
54248,1
70069,1
16646,1
49047,1
55820,1
49565,1
12077,1
40354,1
6445,1
22373,1
78508,1
2482,1
30159,1
69666,1
26347,1
34993,1
78191,0
54986,1
31594,1
6994,1
38038,1
35121,1
42014,1
13842,1
49865,1
7785,1
30890,1
38663,1
77638,1
3487,1
66884,1
68101,0
75008,1
66321,1
18114,1
24801,0
29027,1
44009,1
69971,1
27585,1
27367,1
52216,0
77743,1
43751,1
14797,1
77930,1
61603,1
3600,1
45989,1
4501,1
69540,0
13631,1
78346,1
30454,1
34778,1
19419,1
51333,0
67179,1
50050,1
76895,1
69385,1
67683,1
31143,1
38673,1
14667,0
15686,1
46638,1
71320,1
66091,1
34791,1
49651,1
24675,1
